Case_Study,Solver,Method,Num_Rep_Periods,Seed,Time_To_Build_Model,Objective_Function_Value,Num_Variables,Num_Constraints,Num_Constraints_Excluding_Bounds,Solve_Time
Nodes-1flow,Gurobi.Optimizer,Barrier,26280,57156,54.6704412,1480000000,972372,2181254,1471680,168.0270002
Nodes-1flow,Gurobi.Optimizer,Barrier,26280,15377,55.5975714,1480000000,972372,2181254,1471680,170.016
Nodes-1flow,Gurobi.Optimizer,Barrier,35040,10284,99.4004735,1890000000,1296492,2908334,1962240,116.563
Nodes-1flow,Gurobi.Optimizer,Barrier,35040,4974,96.6545429,1890000000,1296492,2908334,1962240,203.891
Nodes-1flow,Gurobi.Optimizer,Barrier,35040,49350,96.8029395,1890000000,1296492,2908334,1962240,149.7030001
Nodes-1flow,Gurobi.Optimizer,Barrier,35040,80866,96.5384522,1890000000,1296492,2908334,1962240,178.641
Nodes-1flow,Gurobi.Optimizer,Barrier,35040,4243,96.8065827,1890000000,1296492,2908334,1962240,166.1400001
Nodes-1flow,Gurobi.Optimizer,Barrier,35040,18929,96.3076312,1890000000,1296492,2908334,1962240,203.4070001
Nodes-1flow,Gurobi.Optimizer,Barrier,35040,90445,96.2447762,1890000000,1296492,2908334,1962240,113.6559999
Nodes-1flow,Gurobi.Optimizer,Barrier,35040,2123,95.0300373,1890000000,1296492,2908334,1962240,191.3279998
Nodes-1flow,Gurobi.Optimizer,Barrier,35040,57156,97.1550662,1890000000,1296492,2908334,1962240,175.1720002
Nodes-1flow,Gurobi.Optimizer,Barrier,35040,15377,96.0120428,1890000000,1296492,2908334,1962240,202.062
Nodes-2flows,Gurobi.Optimizer,Barrier,672,10284,0.5356383,248000000,28908,63854,45696,0.421999931
Nodes-2flows,Gurobi.Optimizer,Barrier,672,4974,0.9392534,248000000,28908,63854,45696,0.391000032
Nodes-2flows,Gurobi.Optimizer,Barrier,672,49350,0.5834024,248000000,28908,63854,45696,0.437000036
Nodes-2flows,Gurobi.Optimizer,Barrier,672,80866,0.8813995,248000000,28908,63854,45696,0.406000137
Nodes-2flows,Gurobi.Optimizer,Barrier,672,4243,0.5218602,248000000,28908,63854,45696,0.391000032
Nodes-2flows,Gurobi.Optimizer,Barrier,672,18929,0.934006,248000000,28908,63854,45696,0.406000137
Nodes-2flows,Gurobi.Optimizer,Barrier,672,90445,0.5614746,248000000,28908,63854,45696,0.421999931
Nodes-2flows,Gurobi.Optimizer,Barrier,672,2123,0.9133991,248000000,28908,63854,45696,0.421999931
Nodes-2flows,Gurobi.Optimizer,Barrier,672,57156,0.567267,248000000,28908,63854,45696,0.389999866
Nodes-2flows,Gurobi.Optimizer,Barrier,672,15377,0.9041636,248000000,28908,63854,45696,0.389999866
Nodes-2flows,Gurobi.Optimizer,Barrier,4380,10284,4.8023934,355000000,173388,383054,274176,6.437000036
Nodes-2flows,Gurobi.Optimizer,Barrier,4380,4974,4.6155987,355000000,173388,383054,274176,6.110000134
Nodes-2flows,Gurobi.Optimizer,Barrier,4380,49350,5.2200407,355000000,173388,383054,274176,6.155999899
Nodes-2flows,Gurobi.Optimizer,Barrier,4380,80866,4.7058688,355000000,173388,383054,274176,20.26600003
Nodes-2flows,Gurobi.Optimizer,Barrier,4380,4243,4.4469384,355000000,173388,383054,274176,5.907000065
Nodes-2flows,Gurobi.Optimizer,Barrier,4380,18929,4.5607657,355000000,173388,383054,274176,6.530999899
Nodes-2flows,Gurobi.Optimizer,Barrier,4380,90445,4.6605428,355000000,173388,383054,274176,6.20299983
Nodes-2flows,Gurobi.Optimizer,Barrier,4380,2123,4.9346339,355000000,173388,383054,274176,6.281999826
Nodes-2flows,Gurobi.Optimizer,Barrier,4380,57156,4.7112227,355000000,173388,383054,274176,6.516000032
Nodes-2flows,Gurobi.Optimizer,Barrier,4380,15377,4.5826895,355000000,173388,383054,274176,6
Nodes-2flows,Gurobi.Optimizer,Barrier,8760,10284,10.7188965,610000000,376692,832214,595680,21.29699993
Nodes-2flows,Gurobi.Optimizer,Barrier,8760,4974,10.4199464,610000000,376692,832214,595680,53.89099979
Nodes-2flows,Gurobi.Optimizer,Barrier,8760,49350,10.0895233,610000000,376692,832214,595680,19.81299996
Nodes-2flows,Gurobi.Optimizer,Barrier,8760,80866,10.8025594,610000000,376692,832214,595680,22.81200004
Nodes-2flows,Gurobi.Optimizer,Barrier,8760,4243,10.2783746,610000000,376692,832214,595680,24.45300007
Nodes-2flows,Gurobi.Optimizer,Barrier,8760,18929,10.0019096,610000000,376692,832214,595680,155.141
Nodes-2flows,Gurobi.Optimizer,Barrier,8760,90445,10.0331332,610000000,376692,832214,595680,41.51600003
Nodes-2flows,Gurobi.Optimizer,Barrier,8760,2123,11.2103398,610000000,376692,832214,595680,21.3900001
Nodes-2flows,Gurobi.Optimizer,Barrier,8760,57156,10.4280785,610000000,376692,832214,595680,24.42199993
Nodes-2flows,Gurobi.Optimizer,Barrier,8760,15377,9.9346821,610000000,376692,832214,595680,103.6719999
Nodes-2flows,Gurobi.Optimizer,Barrier,17520,10284,21.4852985,1050000000,753372,1664414,1191360,195.6090002
Nodes-2flows,Gurobi.Optimizer,Barrier,17520,4974,21.9213523,1050000000,753372,1664414,1191360,160.938
Nodes-2flows,Gurobi.Optimizer,Barrier,17520,49350,31.3862443,1050000000,753372,1664414,1191360,165.062
Nodes-2flows,Gurobi.Optimizer,Barrier,17520,80866,22.2295826,1050000000,753372,1664414,1191360,158.4689999
Nodes-2flows,Gurobi.Optimizer,Barrier,17520,4243,22.9165258,1050000000,753372,1664414,1191360,170.6569998
Nodes-2flows,Gurobi.Optimizer,Barrier,17520,18929,24.9713782,1050000000,753372,1664414,1191360,154.7190001
Nodes-2flows,Gurobi.Optimizer,Barrier,17520,90445,22.1146302,1050000000,753372,1664414,1191360,175.7969999
Nodes-2flows,Gurobi.Optimizer,Barrier,17520,2123,21.9978099,1050000000,753372,1664414,1191360,178.9219999
Nodes-2flows,Gurobi.Optimizer,Barrier,17520,57156,25.1908863,1050000000,753372,1664414,1191360,147.687
Nodes-2flows,Gurobi.Optimizer,Barrier,17520,15377,24.0332499,1050000000,753372,1664414,1191360,166.8839998
Nodes-2flows,Gurobi.Optimizer,Barrier,26280,10284,70.5838197,1480000000,1130052,2496614,1787040,142.2969999
Nodes-2flows,Gurobi.Optimizer,Barrier,26280,4974,71.6280706,1480000000,1130052,2496614,1787040,163.7810001
Nodes-2flows,Gurobi.Optimizer,Barrier,26280,49350,71.6363225,1480000000,1130052,2496614,1787040,126
Nodes-2flows,Gurobi.Optimizer,Barrier,26280,80866,71.8569518,1480000000,1130052,2496614,1787040,189.4219999
Nodes-2flows,Gurobi.Optimizer,Barrier,26280,4243,71.2967248,1480000000,1130052,2496614,1787040,168.9789999
Nodes-2flows,Gurobi.Optimizer,Barrier,26280,18929,72.1310889,1480000000,1130052,2496614,1787040,183.7970002
Nodes-2flows,Gurobi.Optimizer,Barrier,26280,90445,72.1114476,1480000000,1130052,2496614,1787040,164.0619998
Nodes-2flows,Gurobi.Optimizer,Barrier,26280,2123,71.5136858,1480000000,1130052,2496614,1787040,162.0389998
Nodes-2flows,Gurobi.Optimizer,Barrier,26280,57156,72.184255,1480000000,1130052,2496614,1787040,155.9059999
Nodes-2flows,Gurobi.Optimizer,Barrier,26280,15377,71.2000446,1480000000,1130052,2496614,1787040,152.29
Nodes-2flows,Gurobi.Optimizer,Barrier,35040,10284,115.0587303,1890000000,1506732,3328814,2382720,185.0630002
Nodes-2flows,Gurobi.Optimizer,Barrier,35040,4974,112.7411202,1890000000,1506732,3328814,2382720,185.4220002
Nodes-2flows,Gurobi.Optimizer,Barrier,35040,49350,113.1420252,1890000000,1506732,3328814,2382720,194
Nodes-2flows,Gurobi.Optimizer,Barrier,35040,80866,113.3132173,1890000000,1506732,3328814,2382720,203.5929999
Nodes-2flows,Gurobi.Optimizer,Barrier,35040,4243,112.9782972,1890000000,1506732,3328814,2382720,262.1399999
Nodes-2flows,Gurobi.Optimizer,Barrier,35040,18929,113.8179058,1890000000,1506732,3328814,2382720,182.2029998
Nodes-2flows,Gurobi.Optimizer,Barrier,35040,90445,113.6930751,1890000000,1506732,3328814,2382720,120.875
Nodes-2flows,Gurobi.Optimizer,Barrier,35040,2123,113.7550919,1890000000,1506732,3328814,2382720,195.4219999
Nodes-2flows,Gurobi.Optimizer,Barrier,35040,57156,113.5852129,1890000000,1506732,3328814,2382720,233.5780001
Nodes-2flows,Gurobi.Optimizer,Barrier,35040,15377,114.3970383,1890000000,1506732,3328814,2382720,170.141
